"","id","primary.type","arrest","domestic","beat","year","latitude","longitude","optional"
"665",1609,"HOMICIDE","true","false",1731,2002,41.942086695,-87.734663052,TRUE
"666",1610,"HOMICIDE","false","false",831,2002,41.77254818,-87.706709261,TRUE
"667",1611,"HOMICIDE","false","false",1413,2002,41.918006481,-87.71352598,TRUE
"668",1612,"HOMICIDE","false","false",2424,2002,42.014648623,-87.674973363,TRUE
"669",1613,"HOMICIDE","true","false",832,2002,41.774681227,-87.682166139,TRUE
"670",1614,"HOMICIDE","true","false",1033,2002,41.849852628,-87.695392076,TRUE
"671",1615,"HOMICIDE","false","false",912,2002,41.808195048,-87.699440511,TRUE
"672",1616,"HOMICIDE","true","true",2234,2002,41.691343571,-87.650776593,TRUE
"673",1617,"HOMICIDE","false","false",324,2002,41.761244993,-87.582305221,TRUE
"674",1618,"HOMICIDE","false","false",512,2002,41.701284863,-87.626927742,TRUE
"675",1619,"HOMICIDE","true","false",2512,2002,41.92041668,-87.783735283,TRUE
"676",1620,"HOMICIDE","true","false",524,2002,41.677294835,-87.646550716,TRUE
"677",1621,"HOMICIDE","true","false",1231,2002,41.865147839,-87.661949282,TRUE
"678",1622,"HOMICIDE","false","false",723,2002,41.777142114,-87.647147267,TRUE
"679",1623,"HOMICIDE","false","false",1121,2002,41.897792526,-87.71151027,TRUE
"680",1624,"HOMICIDE","true","false",1113,2002,41.883601727,-87.736799439,TRUE
"681",1625,"HOMICIDE","false","false",423,2002,41.733127244,-87.552715113,TRUE
"682",1626,"HOMICIDE","false","false",423,2002,41.733127244,-87.552715113,TRUE
"683",1627,"HOMICIDE","true","false",732,2002,41.759329924,-87.641828271,TRUE
"684",1628,"HOMICIDE","true","false",934,2002,41.798754356,-87.65377487,TRUE
"685",1629,"HOMICIDE","true","false",332,2002,41.766978356,-87.582806527,TRUE
"686",1630,"HOMICIDE","false","false",1331,2002,41.885444902,-87.70222133,TRUE
"687",1631,"HOMICIDE","true","false",735,2002,41.760719,-87.67220948,TRUE
"688",1632,"HOMICIDE","false","false",2122,2002,41.825077005,-87.603598988,TRUE
"689",1633,"HOMICIDE","true","false",825,2002,41.778730518,-87.684849239,TRUE
"690",1634,"HOMICIDE","true","false",2422,2002,42.020809541,-87.670721771,TRUE
"691",1635,"HOMICIDE","true","false",1913,2002,41.932864085,-87.681382901,TRUE
"692",1636,"HOMICIDE","true","false",1713,2002,41.968502536,-87.702387649,TRUE
"693",1637,"HOMICIDE","true","false",2523,2002,41.935522153,-87.717983581,TRUE
"694",1638,"HOMICIDE","true","false",334,2002,41.758995448,-87.565812535,TRUE
"695",1639,"HOMICIDE","true","false",523,2002,41.67560714,-87.626198314,TRUE
"696",1640,"HOMICIDE","false","false",2535,2002,41.903720634,-87.723898394,TRUE
"697",1641,"HOMICIDE","true","false",1115,2002,41.878469137,-87.732951182,TRUE
"698",1642,"HOMICIDE","false","false",1021,2002,41.858989606,-87.713681395,TRUE
"699",1643,"HOMICIDE","true","false",1423,2002,41.909358447,-87.690883705,TRUE
"700",1644,"HOMICIDE","true","false",2122,2002,41.823125769,-87.602725951,TRUE
"701",1645,"HOMICIDE","true","false",2122,2002,41.823125769,-87.602725951,TRUE
"702",1646,"HOMICIDE","false","false",414,2002,41.75788828,-87.582238072,TRUE
"703",1647,"HOMICIDE","false","false",713,2002,41.78130315,-87.663539586,TRUE
"704",1648,"HOMICIDE","false","false",712,2002,41.78616651,-87.65102944,TRUE
"705",1649,"HOMICIDE","true","false",433,2002,41.667449568,-87.539015561,TRUE
"706",1650,"HOMICIDE","true","false",712,2002,41.78960286,-87.65111401,TRUE
"707",1651,"HOMICIDE","true","false",321,2002,41.773017577,-87.61265777,TRUE
"708",1652,"HOMICIDE","true","false",511,2002,41.721175221,-87.61533625,TRUE
"709",1653,"HOMICIDE","false","false",2223,2002,41.724492467,-87.634824238,TRUE
"710",1654,"HOMICIDE","true","false",1532,2002,41.886766818,-87.745503149,TRUE
"711",1655,"HOMICIDE","false","false",714,2002,41.784382992,-87.665553508,TRUE
"712",1656,"HOMICIDE","false","false",1135,2002,41.874606771,-87.688683639,TRUE
"713",1657,"HOMICIDE","true","true",431,2002,41.716783626,-87.572164434,TRUE
"714",1658,"HOMICIDE","true","false",2535,2002,41.915439687,-87.718455766,TRUE
"715",1659,"HOMICIDE","false","false",1022,2002,41.862984112,-87.703885006,TRUE
"716",1660,"HOMICIDE","true","true",424,2002,41.743475199,-87.550981163,TRUE
"717",1661,"HOMICIDE","true","false",1922,2002,41.960145388,-87.667699693,TRUE
"718",1662,"HOMICIDE","true","false",1912,2002,41.950603731,-87.688366953,TRUE
"719",1663,"HOMICIDE","false","false",2223,2002,41.716886185,-87.650971567,TRUE
"720",1664,"HOMICIDE","true","false",613,2002,41.74630892,-87.654837578,TRUE
"721",1665,"HOMICIDE","true","false",835,2002,41.744570869,-87.68705092,TRUE
"722",1666,"HOMICIDE","true","false",1511,2002,41.901170711,-87.771693958,TRUE
"723",1667,"HOMICIDE","true","false",1733,2002,41.953977294,-87.697387744,TRUE
"724",1668,"HOMICIDE","false","false",726,2002,41.778359684,-87.677535077,TRUE
"725",1669,"HOMICIDE","true","false",324,2002,41.76520163,-87.597045801,TRUE
"726",1670,"HOMICIDE","true","false",611,2002,41.754850152,-87.667193768,TRUE
"727",1671,"HOMICIDE","true","false",2531,2002,41.909845362,-87.765578192,TRUE
"728",1672,"HOMICIDE","true","false",1323,2002,41.903424752,-87.661985563,TRUE
"729",1673,"HOMICIDE","false","false",1112,2002,41.901688561,-87.722613684,TRUE
"730",1674,"HOMICIDE","false","false",611,2002,41.748523421,-87.664169936,TRUE
"731",1675,"HOMICIDE","true","false",712,2002,41.789693689,-87.647471791,TRUE
"732",1676,"HOMICIDE","true","false",1021,2002,41.862871696,-87.713489726,TRUE
"733",1677,"HOMICIDE","true","false",1624,2002,41.957879064,-87.755979014,TRUE
"734",1678,"HOMICIDE","true","false",1222,2002,41.854806406,-87.657553571,TRUE
"735",1679,"HOMICIDE","true","false",1522,2002,41.879307455,-87.760612241,TRUE
"736",1680,"HOMICIDE","true","false",1311,2002,41.899285277,-87.695972877,TRUE
"737",1681,"HOMICIDE","true","true",324,2002,41.758697832,-87.59365658,TRUE
"738",1682,"HOMICIDE","false","false",2524,2002,41.927053251,-87.732973584,TRUE
"739",1683,"HOMICIDE","true","false",1313,2002,41.890948116,-87.70641282,TRUE
"740",1684,"HOMICIDE","true","false",911,2002,41.796203389,-87.687768326,TRUE
"741",1685,"HOMICIDE","true","false",1524,2002,41.895441878,-87.758065988,TRUE
"742",1686,"HOMICIDE","false","false",1122,2002,41.88914092,-87.723464065,TRUE
"743",1687,"HOMICIDE","false","false",811,2002,41.7990319,-87.772256627,TRUE
"744",1688,"HOMICIDE","true","false",1132,2002,41.867101912,-87.723475324,TRUE
"745",1689,"HOMICIDE","true","false",1133,2002,41.872186102,-87.715602728,TRUE
"746",1690,"HOMICIDE","true","false",2534,2002,41.90528152,-87.732641264,TRUE
"747",1691,"HOMICIDE","false","false",934,2002,41.794241476,-87.650320383,TRUE
"748",1692,"HOMICIDE","false","false",732,2002,41.766451393,-87.643199714,TRUE
"749",1693,"HOMICIDE","true","false",1524,2002,41.895788523,-87.762088481,TRUE
"750",1694,"HOMICIDE","false","false",1913,2002,41.939505116,-87.683807247,TRUE
"751",1695,"HOMICIDE","true","false",1131,2002,41.870094592,-87.73892969,TRUE
"752",1696,"HOMICIDE","true","false",1411,2002,41.933053899,-87.700098398,TRUE
"753",1697,"HOMICIDE","true","false",631,2002,41.744042177,-87.599478862,TRUE
"754",1698,"HOMICIDE","true","false",524,2002,41.679038406,-87.637124349,TRUE
"755",1699,"HOMICIDE","true","false",1133,2002,41.87448398,-87.718334431,TRUE
"756",1700,"HOMICIDE","true","true",1113,2002,41.883225213,-87.737221581,TRUE
"757",1701,"HOMICIDE","false","false",234,2002,41.79037523,-87.617490782,TRUE
"758",1702,"HOMICIDE","true","false",726,2002,41.773880333,-87.674541574,TRUE
"759",1703,"HOMICIDE","true","false",713,2002,41.789462555,-87.660829146,TRUE
"760",1704,"HOMICIDE","false","false",1712,2002,41.97294747,-87.722043736,TRUE
"761",1705,"HOMICIDE","true","false",531,2002,41.68817534,-87.613243011,TRUE
"762",1706,"HOMICIDE","true","false",834,2002,41.747883905,-87.730592841,TRUE
"763",1707,"HOMICIDE","true","false",833,2002,41.767831215,-87.715923041,TRUE
"764",1708,"HOMICIDE","true","false",1723,2002,41.961072112,-87.717715752,TRUE
"765",1709,"HOMICIDE","true","false",934,2002,41.801255138,-87.650198227,TRUE
"766",1711,"HOMICIDE","false","false",933,2002,41.799608153,-87.656619157,TRUE
"767",1712,"HOMICIDE","false","false",1513,2002,41.874503125,-87.764650028,TRUE
"768",1713,"HOMICIDE","false","false",714,2002,41.785695591,-87.670434929,TRUE
"769",1714,"HOMICIDE","true","false",814,2002,41.815912705,-87.743367178,TRUE
"770",1715,"HOMICIDE","true","false",631,2002,41.746777845,-87.606322266,TRUE
"771",1716,"HOMICIDE","false","false",2232,2002,41.709751877,-87.650204674,TRUE
"772",1717,"HOMICIDE","false","false",424,2002,41.7367537,-87.544456732,TRUE
"773",1718,"HOMICIDE","true","false",1724,2002,41.953926868,-87.70718566,TRUE
"774",1719,"HOMICIDE","true","false",1014,2002,41.854314622,-87.721075101,TRUE
"775",1720,"HOMICIDE","false","false",1323,2002,41.897995943,-87.6609258,TRUE
"776",1721,"HOMICIDE","true","false",725,2002,41.777004548,-87.669032293,TRUE
"777",1722,"HOMICIDE","false","false",1011,2002,41.864266513,-87.730642732,TRUE
"778",1723,"HOMICIDE","true","false",1333,2002,41.883175418,-87.674852215,TRUE
"779",1724,"HOMICIDE","true","false",1923,2002,41.949612343,-87.671364054,TRUE
"780",1725,"HOMICIDE","false","false",725,2002,41.771621992,-87.668860547,TRUE
"781",1726,"HOMICIDE","true","false",1522,2002,41.879279292,-87.762672513,TRUE
"782",1727,"HOMICIDE","true","false",2522,2002,41.919378398,-87.75232483,TRUE
"783",1728,"HOMICIDE","true","false",223,2002,41.807147543,-87.613859922,TRUE
"784",1729,"HOMICIDE","true","true",2515,2002,41.924671469,-87.759857617,TRUE
"785",1730,"HOMICIDE","false","false",1524,2002,41.891785235,-87.756710494,TRUE
"786",1731,"HOMICIDE","false","false",134,2002,41.850622191,-87.622229624,TRUE
"787",1732,"HOMICIDE","false","false",712,2002,41.786353153,-87.651034795,TRUE
"788",1733,"HOMICIDE","false","false",726,2002,41.769606111,-87.670014078,TRUE
"789",1734,"HOMICIDE","false","false",411,2002,41.755905259,-87.591702219,TRUE
"790",1735,"HOMICIDE","false","false",1031,2002,41.843726168,-87.720871448,TRUE
"791",1736,"HOMICIDE","true","false",1623,2002,41.968930428,-87.748473361,TRUE
"792",1737,"HOMICIDE","true","true",2312,2002,41.965488685,-87.65092848,TRUE
"793",1738,"HOMICIDE","true","false",1134,2002,41.873635421,-87.710081187,TRUE
"794",1739,"HOMICIDE","true","false",1511,2002,41.898421553,-87.770689566,TRUE
"795",1740,"HOMICIDE","false","false",1111,2002,41.892335357,-87.741852752,TRUE
"796",1741,"HOMICIDE","false","false",1331,2002,41.884392612,-87.69258078,TRUE
"797",1742,"HOMICIDE","true","false",1822,2002,41.903684856,-87.645195215,TRUE
"798",1743,"HOMICIDE","false","false",2534,2002,41.915720462,-87.732616867,TRUE
"799",1744,"HOMICIDE","true","false",925,2002,41.824547594,-87.633176413,TRUE
"800",1745,"HOMICIDE","false","false",1724,2002,41.954827095,-87.711753943,TRUE
"801",1746,"HOMICIDE","false","false",433,2002,41.670639213,-87.539518051,TRUE
"802",1747,"HOMICIDE","false","false",1732,2002,41.941867914,-87.718705481,TRUE
"803",1748,"HOMICIDE","true","false",1913,2002,41.940378045,-87.686771907,TRUE
"804",1749,"HOMICIDE","false","false",311,2002,41.785161229,-87.620603115,TRUE
"805",1750,"HOMICIDE","true","false",333,2002,41.766128517,-87.57085566,TRUE
"806",1751,"HOMICIDE","false","false",1711,2002,41.994322796,-87.716541971,TRUE
"807",1752,"HOMICIDE","false","false",1711,2002,41.994322796,-87.716541971,TRUE
"808",1753,"HOMICIDE","true","false",2431,2002,42.006597588,-87.67122617,TRUE
"809",1754,"HOMICIDE","true","true",233,2002,41.791058882,-87.623291703,TRUE
"810",1755,"HOMICIDE","false","false",313,2002,41.784899752,-87.606031086,TRUE
"811",1756,"HOMICIDE","true","false",322,2002,41.771109757,-87.617840659,TRUE
"812",1757,"HOMICIDE","true","false",624,2002,41.750333637,-87.602731072,TRUE
"813",1758,"HOMICIDE","true","false",1032,2002,41.840009037,-87.713449858,TRUE
"814",1759,"HOMICIDE","false","false",223,2002,41.808506601,-87.612648949,TRUE
"815",1760,"HOMICIDE","false","false",223,2002,41.808506601,-87.612648949,TRUE
"816",1761,"HOMICIDE","false","false",522,2002,41.679052044,-87.626321671,TRUE
"817",1762,"HOMICIDE","true","false",1122,2002,41.880250961,-87.723210771,TRUE
"818",1763,"HOMICIDE","true","false",1822,2002,41.904192368,-87.647000785,TRUE
"819",1764,"HOMICIDE","false","false",2533,2002,41.908570443,-87.751012133,TRUE
"820",1765,"HOMICIDE","true","true",212,2002,41.825120341,-87.617023154,TRUE
"821",1766,"HOMICIDE","false","false",324,2002,41.760600983,-87.58496638,TRUE
"822",1767,"HOMICIDE","false","false",714,2002,41.784459849,-87.665556377,TRUE
"823",1768,"HOMICIDE","true","false",633,2002,41.722931724,-87.610543647,TRUE
"824",1769,"HOMICIDE","true","false",2113,2002,41.841855999,-87.628741678,TRUE
"825",1770,"HOMICIDE","true","false",935,2002,41.817196299,-87.632376054,TRUE
"826",1771,"HOMICIDE","false","false",711,2002,41.782640368,-87.636444736,TRUE
"827",1772,"HOMICIDE","false","false",711,2002,41.782640368,-87.636444736,TRUE
"828",1773,"HOMICIDE","true","false",935,2002,41.804336273,-87.644110028,TRUE
"829",1774,"HOMICIDE","true","false",1023,2002,41.853730781,-87.696968596,TRUE
"830",1775,"HOMICIDE","true","false",1522,2002,41.880298781,-87.760742929,TRUE
"831",1776,"HOMICIDE","false","false",823,2002,41.77805157,-87.70189321,TRUE
"832",1777,"HOMICIDE","true","false",422,2002,41.751243434,-87.557732549,TRUE
"833",1778,"HOMICIDE","false","false",632,2002,41.74317925,-87.600148257,TRUE
"834",1779,"HOMICIDE","true","false",1012,2002,41.851467867,-87.730230676,TRUE
"835",1780,"HOMICIDE","true","false",1011,2002,41.86173298,-87.720163668,TRUE
"836",1781,"HOMICIDE","true","false",1913,2002,41.940868498,-87.680816194,TRUE
"837",1782,"HOMICIDE","true","false",1511,2002,41.892389506,-87.767855685,TRUE
"838",1783,"HOMICIDE","false","false",1011,2002,41.861615644,-87.717723549,TRUE
"839",1784,"HOMICIDE","true","false",1125,2002,41.880224549,-87.688248952,TRUE
"840",1785,"HOMICIDE","true","false",1033,2002,41.847243062,-87.703888855,TRUE
"841",1786,"HOMICIDE","true","false",1511,2002,41.896592139,-87.770892949,TRUE
"842",1787,"HOMICIDE","false","false",1533,2002,41.878523519,-87.750972878,TRUE
"843",1788,"HOMICIDE","true","false",2424,2002,42.017915454,-87.67951392,TRUE
"844",1789,"HOMICIDE","true","false",1531,2002,41.893971467,-87.754343852,TRUE
"845",1790,"HOMICIDE","true","false",1532,2002,41.883111246,-87.747067993,TRUE
"846",1791,"HOMICIDE","true","false",2222,2002,41.722639867,-87.655412657,TRUE
"847",1792,"HOMICIDE","false","false",824,2002,41.791093755,-87.696165706,TRUE
"848",1793,"HOMICIDE","false","false",823,2002,41.779878003,-87.704163107,TRUE
"849",1794,"HOMICIDE","true","true",1513,2002,41.881120698,-87.7648888,TRUE
"850",1795,"HOMICIDE","false","false",811,2002,41.791562181,-87.775688115,TRUE
"851",1796,"HOMICIDE","false","false",411,2002,41.752530636,-87.585485249,TRUE
"852",1797,"HOMICIDE","true","false",915,2002,41.797856683,-87.676848576,TRUE
"853",1798,"HOMICIDE","false","false",731,2002,41.766407813,-87.631026734,TRUE
"854",1799,"HOMICIDE","false","false",1022,2002,41.858195058,-87.704827656,TRUE
"855",1800,"HOMICIDE","false","false",1412,2002,41.935226302,-87.709941292,TRUE
"856",1801,"HOMICIDE","true","false",432,2002,41.707760141,-87.53770286,TRUE
"857",1802,"HOMICIDE","false","false",713,2002,41.792987089,-87.66332628,TRUE
"858",1803,"HOMICIDE","false","false",2532,2002,41.905212543,-87.761045687,TRUE
"859",1804,"HOMICIDE","false","false",2223,2002,41.735353297,-87.635083943,TRUE
"860",1805,"HOMICIDE","true","false",1911,2002,41.966770867,-87.690502072,TRUE
"861",1806,"HOMICIDE","true","false",1111,2002,41.901708207,-87.729963837,TRUE
"862",1807,"HOMICIDE","false","false",1313,2002,41.890719081,-87.705177359,TRUE
"863",1808,"HOMICIDE","true","false",2534,2002,41.905255019,-87.734397463,TRUE
"864",1809,"HOMICIDE","false","false",624,2002,41.750224137,-87.608841323,TRUE
"865",1810,"HOMICIDE","false","false",1034,2002,41.848900274,-87.692909399,TRUE
"866",1811,"HOMICIDE","true","false",1433,2002,41.907050205,-87.663450096,TRUE
"867",1812,"HOMICIDE","true","false",711,2002,41.793413672,-87.631810137,TRUE
"868",1813,"HOMICIDE","true","true",324,2002,41.762401133,-87.587481894,TRUE
"869",1814,"HOMICIDE","true","false",2524,2002,41.931801344,-87.726299253,TRUE
"870",1815,"HOMICIDE","false","false",632,2002,41.732906506,-87.610853154,TRUE
"871",1816,"HOMICIDE","true","false",2532,2002,41.909447071,-87.759979208,TRUE
"872",1817,"HOMICIDE","false","false",2222,2002,41.733915138,-87.645984517,TRUE
"873",1818,"HOMICIDE","true","true",1414,2002,41.927273891,-87.704469775,TRUE
"874",1819,"HOMICIDE","true","false",1122,2002,41.890564371,-87.722278936,TRUE
"875",1820,"HOMICIDE","false","false",933,2002,41.803265661,-87.655583058,TRUE
"876",1821,"HOMICIDE","true","true",1824,2002,41.900900778,-87.631358477,TRUE
"877",1822,"HOMICIDE","false","false",825,2002,41.78106065,-87.685375727,TRUE
"878",1823,"HOMICIDE","true","false",134,2002,41.850379066,-87.623740846,TRUE
"879",1824,"HOMICIDE","false","false",1513,2002,41.880783054,-87.773245905,TRUE
"880",1825,"HOMICIDE","false","false",1121,2002,41.890932833,-87.707635983,TRUE
"881",1826,"HOMICIDE","false","false",832,2002,41.765730859,-87.681952409,TRUE
"882",1827,"HOMICIDE","false","false",1124,2002,41.878308924,-87.699559587,TRUE
"883",1828,"HOMICIDE","false","false",2221,2002,41.72852756,-87.662150113,TRUE
"884",1829,"HOMICIDE","false","false",913,2002,41.824437372,-87.703239078,TRUE
"885",1830,"HOMICIDE","false","false",324,2002,41.763716858,-87.584713912,TRUE
"886",1831,"HOMICIDE","true","false",1023,2002,41.853579859,-87.685679404,TRUE
"887",1832,"HOMICIDE","true","false",1531,2002,41.898134191,-87.748330069,TRUE
"888",1833,"HOMICIDE","false","false",2534,2002,41.903563633,-87.727419042,TRUE
"889",1834,"HOMICIDE","true","false",2512,2002,41.922479877,-87.775670361,TRUE
"890",1835,"HOMICIDE","false","false",1111,2002,41.899767079,-87.737137548,TRUE
"891",1836,"HOMICIDE","true","false",1913,2002,41.933212356,-87.679409481,TRUE
"892",1837,"HOMICIDE","true","false",1134,2002,41.870063174,-87.704182713,TRUE
"893",1838,"HOMICIDE","false","false",2515,2002,41.924321146,-87.774518865,TRUE
"894",1839,"HOMICIDE","false","false",1021,2002,41.859036094,-87.709595247,TRUE
"895",1840,"HOMICIDE","true","false",1031,2002,41.841984337,-87.722047751,TRUE
"896",1841,"HOMICIDE","true","false",513,2002,41.698986834,-87.619654997,TRUE
"897",1842,"HOMICIDE","true","false",532,2002,41.676831017,-87.622623244,TRUE
"898",1843,"HOMICIDE","true","false",832,2002,41.77324937,-87.687144372,TRUE
"899",1844,"HOMICIDE","false","false",1412,2002,41.936453167,-87.714034682,TRUE
"900",1845,"HOMICIDE","false","false",221,2002,41.816039143,-87.626258734,TRUE
"901",1846,"HOMICIDE","false","false",2422,2002,42.020537666,-87.666422486,TRUE
"902",1847,"HOMICIDE","true","false",722,2002,41.77501571,-87.634921536,TRUE
"903",1848,"HOMICIDE","true","false",1622,2002,41.983526564,-87.773177568,TRUE
"904",1849,"HOMICIDE","true","false",411,2002,41.751492287,-87.586596725,TRUE
"905",1850,"HOMICIDE","false","false",533,2002,41.65280258,-87.603519586,TRUE
"906",1851,"HOMICIDE","true","false",1121,2002,41.902816636,-87.708368526,TRUE
"907",1852,"HOMICIDE","true","false",1135,2002,41.871992222,-87.694213682,TRUE
"908",1853,"HOMICIDE","true","false",1531,2002,41.901151299,-87.754521432,TRUE
"909",1854,"HOMICIDE","true","false",1112,2002,41.899738489,-87.717677093,TRUE
"910",1855,"HOMICIDE","false","false",731,2002,41.759294306,-87.62963456,TRUE
"911",1856,"HOMICIDE","false","false",324,2002,41.765308559,-87.604778849,TRUE
"912",1857,"HOMICIDE","true","true",632,2002,41.737473154,-87.610871587,TRUE
"913",1858,"HOMICIDE","true","false",833,2002,41.753237212,-87.728343847,TRUE
"914",1859,"HOMICIDE","false","false",913,2002,41.823267057,-87.699519339,TRUE
"915",1860,"HOMICIDE","true","false",1121,2002,41.889981557,-87.714399288,TRUE
"916",1861,"HOMICIDE","true","false",1533,2002,41.874503172,-87.745046411,TRUE
"917",1862,"HOMICIDE","false","false",2534,2002,41.909818749,-87.731261465,TRUE
"918",1863,"HOMICIDE","true","false",823,2002,41.776726654,-87.694551831,TRUE
"919",1864,"HOMICIDE","true","false",2523,2002,41.933723218,-87.718221383,TRUE
"920",1865,"HOMICIDE","true","true",412,2002,41.742062096,-87.567304026,TRUE
"921",1866,"HOMICIDE","true","false",513,2002,41.692576964,-87.623786349,TRUE
"922",1867,"HOMICIDE","true","true",824,2002,41.78928109,-87.692454415,TRUE
"923",1868,"HOMICIDE","false","false",711,2002,41.786332372,-87.638865131,TRUE
"924",1869,"HOMICIDE","false","false",725,2002,41.775808788,-87.665847763,TRUE
"925",1870,"HOMICIDE","false","false",835,2002,41.748850067,-87.682819361,TRUE
"926",1871,"HOMICIDE","true","false",431,2002,41.716067058,-87.569224393,TRUE
"927",1872,"HOMICIDE","true","false",431,2002,41.716067058,-87.569224393,TRUE
"928",1873,"HOMICIDE","false","false",913,2002,41.824346417,-87.708189324,TRUE
"929",1874,"HOMICIDE","false","false",1112,2002,41.896303444,-87.722440939,TRUE
"930",1875,"HOMICIDE","true","false",1012,2002,41.859590836,-87.732316528,TRUE
"931",1876,"HOMICIDE","false","false",824,2002,41.79125739,-87.68762727,TRUE
"932",1877,"HOMICIDE","true","true",512,2002,41.704532517,-87.61735248,TRUE
"933",1878,"HOMICIDE","false","false",623,2002,41.751013472,-87.620966331,TRUE
"934",1879,"HOMICIDE","true","false",631,2002,41.745815403,-87.603419909,TRUE
"935",1880,"HOMICIDE","true","false",1633,2002,41.945085218,-87.776473233,TRUE
"936",1881,"HOMICIDE","false","false",213,2002,41.820366037,-87.608080562,TRUE
"937",1882,"HOMICIDE","true","false",134,2002,41.850517353,-87.627031661,TRUE
"938",1883,"HOMICIDE","true","false",623,2002,41.758390534,-87.616175048,TRUE
"939",1884,"HOMICIDE","true","false",1211,2002,41.876961512,-87.681422636,TRUE
"940",1885,"HOMICIDE","true","false",1523,2002,41.888934476,-87.756266038,TRUE
"941",1886,"HOMICIDE","true","false",2524,2002,41.926848553,-87.720716453,TRUE
"942",1887,"HOMICIDE","true","false",735,2002,41.764803369,-87.674267887,TRUE
"943",1888,"HOMICIDE","true","false",1023,2002,41.853804341,-87.691939161,TRUE
"944",1889,"HOMICIDE","false","false",1532,2002,41.892026096,-87.755492637,TRUE
"945",1890,"HOMICIDE","true","true",631,2002,41.748674558,-87.599048654,TRUE
"946",1891,"HOMICIDE","true","false",1111,2002,41.897674286,-87.727379215,TRUE
"947",1892,"HOMICIDE","true","false",1022,2002,41.864583666,-87.70482383,TRUE
"948",1893,"HOMICIDE","true","false",915,2002,41.794774411,-87.680624259,TRUE
"949",1894,"HOMICIDE","true","false",932,2002,41.800655526,-87.669627941,TRUE
"950",1895,"HOMICIDE","false","false",1135,2002,41.872848316,-87.69914356,TRUE
"951",1896,"HOMICIDE","false","false",513,2002,41.698973874,-87.606205488,TRUE
"952",1897,"HOMICIDE","false","false",1111,2002,41.897949791,-87.728625471,TRUE
"953",1898,"HOMICIDE","false","false",813,2002,41.788414984,-87.725475749,TRUE
"954",1899,"HOMICIDE","true","true",1611,2002,41.994166325,-87.787522979,TRUE
"955",1900,"HOMICIDE","true","false",1524,2002,41.895773675,-87.764072031,TRUE
"956",1901,"HOMICIDE","true","false",1823,2002,41.899667232,-87.638802889,TRUE
"957",1902,"HOMICIDE","true","false",413,2002,41.727125922,-87.587915691,TRUE
"958",1903,"HOMICIDE","true","true",1522,2002,41.87755659,-87.755674411,TRUE
"959",1904,"HOMICIDE","true","false",915,2002,41.794768699,-87.68106805,TRUE
"960",1905,"HOMICIDE","true","false",414,2002,41.747453535,-87.584199299,TRUE
"962",1907,"HOMICIDE","true","false",611,2002,41.753189172,-87.675651086,TRUE
"963",1908,"HOMICIDE","false","false",714,2002,41.784427239,-87.667976689,TRUE
"964",1909,"HOMICIDE","true","false",1111,2002,41.896380901,-87.74355644,TRUE
"965",1910,"HOMICIDE","false","false",424,2002,41.731049786,-87.549890003,TRUE
"966",1911,"HOMICIDE","true","false",1233,2002,41.857987652,-87.65440722,TRUE
"967",1912,"HOMICIDE","false","false",821,2002,41.808663765,-87.712402308,TRUE
"968",1913,"HOMICIDE","true","true",1111,2002,41.894132052,-87.739573669,TRUE
"969",1914,"HOMICIDE","false","false",611,2002,41.748000123,-87.663376498,TRUE
"970",1915,"HOMICIDE","true","false",324,2002,41.76175925,-87.598170094,TRUE
"971",1916,"HOMICIDE","false","false",723,2002,41.770013278,-87.644536213,TRUE
"972",1917,"HOMICIDE","true","false",1133,2002,41.867473417,-87.715453516,TRUE
"973",1918,"HOMICIDE","true","false",1121,2002,41.895476966,-87.71466578,TRUE
"974",1919,"HOMICIDE","true","false",1611,2002,42.001341825,-87.809186529,TRUE
"975",1920,"HOMICIDE","false","false",424,2002,41.744335065,-87.550307481,TRUE
"976",1921,"HOMICIDE","false","false",531,2002,41.690171258,-87.61820373,TRUE
"977",1922,"HOMICIDE","true","false",424,2002,41.744000079,-87.545463664,TRUE
"978",1923,"HOMICIDE","true","false",735,2002,41.7648895,-87.665422123,TRUE
"979",19237,"HOMICIDE","true","false",2233,2010,41.693524794,-87.638780573,TRUE
"980",19238,"HOMICIDE","false","false",713,2010,41.789740875,-87.659619818,TRUE
"981",19239,"HOMICIDE","false","false",714,2010,41.785941369,-87.671653413,TRUE
"982",1924,"HOMICIDE","true","false",711,2002,41.780461229,-87.635060434,TRUE
"983",19240,"HOMICIDE","true","false",624,2010,41.754225969,-87.608942917,TRUE
"984",19241,"HOMICIDE","true","false",823,2010,41.782695521,-87.697524811,TRUE
"985",19242,"HOMICIDE","false","false",1111,2010,41.895175706,-87.736559521,TRUE
"986",19243,"HOMICIDE","true","true",1023,2010,41.858347639,-87.695667396,TRUE
"987",19244,"HOMICIDE","true","true",623,2010,41.756054437,-87.618264454,TRUE
"988",19245,"HOMICIDE","true","false",522,2010,41.677968643,-87.627761152,TRUE
"989",19246,"HOMICIDE","false","false",424,2010,41.743999989,-87.544250778,TRUE
"990",19247,"HOMICIDE","true","false",2432,2010,42.00415523,-87.660835633,TRUE
"991",19248,"HOMICIDE","true","false",1231,2010,41.861553084,-87.660110993,TRUE
"992",19249,"HOMICIDE","true","false",1032,2010,41.842650226,-87.708102936,TRUE
"993",1925,"HOMICIDE","false","false",1112,2002,41.901586025,-87.721395117,TRUE
